,Bot-Hole Lat,Bot-Hole Lon,geometry,SAP,savUni,savUniform
3310,55.71914,-119.93922,POINT (-119.93922 55.71914),0.3289642035961151,0.9493459008696652,0.4299251484702127
3311,55.72163000000001,-119.93705,POINT (-119.93705 55.72163000000001),0.3301076889038086,0.40180194218512344,0.3547662212123879
3312,55.72217,-119.91421,POINT (-119.91421 55.72217),0.3222798705101013,0.9697573354317945,0.8507918545683687
3313,55.72153,-119.91222,POINT (-119.91222 55.72153),0.3209226727485657,0.20082269622229976,0.6690137124996393
3314,55.72155,-119.90321000000002,POINT (-119.90321 55.72155),0.317658931016922,0.6510736935519815,0.18153223773108518
3315,55.72197,-119.90577,POINT (-119.90577 55.72197),0.31938034296035767,0.14277325959953102,0.17610655743564763
3316,55.72276,-119.89816,POINT (-119.89816 55.72276),0.317669153213501,0.556453085499533,0.7567436876444826
3317,55.63778000000001,-120.09175,POINT (-120.09175 55.63778000000001),0.3379351794719696,0.5688555279674711,0.054090188454752
3318,55.64978000000001,-120.11798,POINT (-120.11798 55.64978000000001),0.3581029772758484,0.2720212961480547,0.06500036685592714
3319,55.64806,-120.12048,POINT (-120.12048 55.64806),0.35561370849609375,0.6064291076801158,0.7466904503558609
3320,55.6489,-120.12008,POINT (-120.12008 55.6489),0.356934130191803,0.4194129131938842,0.4638164515968942
3321,55.64973000000001,-120.11898,POINT (-120.11898 55.64973000000001),0.3582545518875122,0.665510734362803,0.08905763429098235
3322,55.64612,-120.12274,POINT (-120.12274 55.64612),0.3529728651046753,0.7218418438425575,0.7901272322903411
3323,55.64836,-120.14101,POINT (-120.14101 55.64836),0.3585701286792755,0.7764930255269246,0.3779457044747664
3324,55.64214000000001,-120.14914,POINT (-120.14914 55.64214000000001),0.35081595182418823,0.7549822427996291,0.8116991754901451
3325,55.65389,-120.16838,POINT (-120.16838 55.65389),0.3712574243545532,0.4234070191044962,0.1304581423960135
3326,55.65296,-120.16805,POINT (-120.16805 55.65296),0.36975908279418945,0.3180946037538601,0.42919559292791376
3327,55.65343000000001,-120.11458,POINT (-120.11458 55.65343000000001),0.3620642423629761,0.03886976488047644,0.623512729418361
3328,55.65184,-120.11592,POINT (-120.11592 55.65184),0.36074382066726685,0.10495481230753112,0.6389862629993847
3329,55.65051999999999,-120.11792,POINT (-120.11792 55.65051999999999),0.3581029772758484,0.5348464175525053,0.49419594709183945
3330,55.65049000000001,-120.11837,POINT (-120.11837 55.65049000000001),0.3581029772758484,0.4311159338838123,0.5201804010219905
3331,55.6588,-120.10551,POINT (-120.10551 55.6588),0.3692309856414795,0.9502723227723966,0.3010918671852486
3332,55.66429,-120.11533,POINT (-120.11533 55.66429),0.37751734256744385,0.27104201589499555,0.8835069097878608
3333,55.6615,-120.1034,POINT (-120.1034 55.6615),0.37155917286872864,0.09405912166123065,0.9624048669872329
3334,55.67581,-120.04173,POINT (-120.04173 55.67581),0.36471328139305115,0.5037287977161145,0.3108535610733453
3335,55.67435,-120.04302,POINT (-120.04302 55.67435),0.3632258474826813,0.3402248374803757,0.5436322468595229
3336,55.6771,-120.04236000000002,POINT (-120.04236 55.6771),0.36577045917510986,0.8148888092450589,0.653651677750997
3337,55.66992,-120.04732,POINT (-120.04732 55.66992),0.3615049719810486,0.1812948738695439,0.6805452015585318
3338,55.67274000000001,-120.04419,POINT (-120.04419 55.67274000000001),0.3627956211566925,0.6163664485413161,0.8049422348805598
3339,55.67321999999999,-120.05138,POINT (-120.05138 55.67321999999999),0.36718451976776123,0.9375173430494267,0.27571178006596286
3340,55.6785,-120.11887,POINT (-120.11887 55.6785),0.3994230628013611,0.08827236955440654,0.3766949243015735
3341,55.67354,-120.15703,POINT (-120.15703 55.67354),0.3994289040565491,0.7378200529481069,0.13093292147893332
3342,55.67951,-120.16195,POINT (-120.16195 55.67951),0.40835461020469666,0.7309319221783662,0.03776993108428994
3343,55.68165,-120.1155,POINT (-120.1155 55.68165),0.4025001525878906,0.2777434902996533,0.26407565425680923
3344,55.68004000000001,-120.11727,POINT (-120.11727 55.68004000000001),0.40084096789360046,0.8781103129946655,0.6500588684350869
3345,55.68856,-120.11386,POINT (-120.11386 55.68856),0.4077189862728119,0.323436863881019,0.16347110271721133
3346,55.69,-120.11263999999998,POINT (-120.11264 55.69),0.40937817096710205,0.5937219280936145,0.528954065226829
3347,55.6939,-120.11818,POINT (-120.11818 55.6939),0.41506069898605347,0.6480370290473021,0.7791848381170695
3348,55.6989,-120.09469,POINT (-120.09469 55.6989),0.41157078742980957,0.4371687273133682,0.9487912771769405
3349,55.70219,-120.09452,POINT (-120.09452 55.70219),0.41362935304641724,0.8161357847191901,0.16590049999252687
3350,55.70524,-120.09487,POINT (-120.09487 55.70524),0.41476476192474365,0.6957987543910246,0.04203648790692738
3351,55.70837,-120.0946,POINT (-120.0946 55.70837),0.41574469208717346,0.11712589319032696,0.40036701567041977
3352,55.69586999999999,-120.11797,POINT (-120.11797 55.69586999999999),0.4172815680503845,0.7980991702499491,0.8230327901077817
3353,55.6977,-120.11821,POINT (-120.11821 55.6977),0.41950246691703796,0.5829333306600014,0.5410832792858209
3354,55.69974000000001,-120.11817,POINT (-120.11817 55.69974000000001),0.421723335981369,0.12012537779653065,0.25205530787768815
3355,55.70175,-120.11856,POINT (-120.11856 55.70175),0.42277202010154724,0.5111098090967983,0.42951587270261515
3356,55.701980000000006,-120.11779,POINT (-120.11779 55.70198000000001),0.4224511682987213,0.36935224169069514,0.9451755635130271
3357,55.69973,-120.14949,POINT (-120.14949 55.69973),0.43017393350601196,0.2547246683873813,0.6485799616933309
3358,55.71145,-120.09459,POINT (-120.09459 55.71145),0.4167245924472809,0.16008267541430143,0.7097133038889781
3359,55.71494000000001,-120.09461,POINT (-120.09461 55.71494000000001),0.41803115606307983,0.05551275370287523,0.3338768670243575
3360,55.717830000000006,-120.09457,POINT (-120.09457 55.71783000000001),0.41901108622550964,0.5439345864828429,0.907211166817905
3361,55.72097,-120.09458,POINT (-120.09458 55.72097),0.41999101638793945,0.7909506984714216,0.09403094080881436
3362,55.70952,-120.05079,POINT (-120.05079 55.70952),0.38994041085243225,0.6594843435355114,0.5673981866193536
3363,55.63727,-120.24312,POINT (-120.24312 55.63727),0.35488900542259216,0.25475387111137837,0.20150060126279146
3364,55.63854,-120.25246,POINT (-120.25246 55.63854),0.3566114902496338,0.23186840700649058,0.8161679939144768
3365,55.6593,-120.26195,POINT (-120.26195 55.6593),0.38508284091949463,0.5980377338863818,0.5584231364014948
3366,55.66315,-120.24443,POINT (-120.24443 55.66315),0.39009425044059753,0.30230215316108233,0.9471678848428818
3367,55.65999,-120.18738,POINT (-120.18738 55.65999),0.38293641805648804,0.6699444880434814,0.8545113148344554
3368,55.65875,-120.19674,POINT (-120.19674 55.65875),0.3824276924133301,0.505187164270172,0.9641791328440974
3369,55.66158000000001,-120.18631,POINT (-120.18631 55.66158000000001),0.38439133763313293,0.010498779628504207,0.8884701857518497
3370,55.66396999999999,-120.18009,POINT (-120.18009 55.66396999999999),0.38844072818756104,0.234188558428561,0.7188906969905924
3371,55.66304,-120.18472,POINT (-120.18472 55.66304),0.3874063491821289,0.011308222273534785,0.6136438731737571
3372,55.66629,-120.19422,POINT (-120.19422 55.66629),0.3930327594280243,0.38362375808210825,0.03351676097614875
3373,55.66965,-120.19498,POINT (-120.19498 55.66965),0.39887192845344543,0.4675219276161344,0.6240323662843633
3374,55.67453,-120.18398,POINT (-120.18398 55.67453),0.4042854905128479,0.5527882199199512,0.8253939702558865
3375,55.67251,-120.1909,POINT (-120.1909 55.67251),0.40162762999534607,0.9101541147606688,0.20911438353531642
3376,55.67663,-120.18144,POINT (-120.18144 55.67663),0.4082254469394684,0.29830978048872625,0.9742560985315912
3377,55.67909,-120.17927,POINT (-120.17927 55.67909),0.4105009138584137,0.025657946999174452,0.544787697226674
3378,55.6686,-120.20437,POINT (-120.20437 55.6686),0.39627930521965027,0.796627066497937,0.1773656857578002
3379,55.66639,-120.22248,POINT (-120.22248 55.66639),0.3940938413143158,0.3394935545019534,0.4404160896819007
3380,55.66575,-120.22153,POINT (-120.22153 55.66575),0.3940471410751343,0.49921072979657743,0.6950960990750015
3381,55.669880000000006,-120.22054,POINT (-120.22054 55.66988000000001),0.3997681438922882,0.9651300243184769,0.5872742284358355
